Shazam Library
Index,TagTime,Title,Artist,URL,TrackKey
238,2020-02-01,"I Got You","Kyle Watson Feat. Apple Gule",https://www.shazam.com/track/504136838/i-got-you,504136838
239,2020-01-26,"Stay","Free Base",https://www.shazam.com/track/215091083/stay,215091083
240,2020-01-26,"Señorita","Shawn Mendes & Camila Cabello",https://www.shazam.com/track/470226745/señorita,470226745
241,2020-01-22,"Nevermind","Dennis Lloyd",https://www.shazam.com/track/349500883/nevermind,349500883
242,2020-01-20,"Knock You Down","Keri Hilson Feat. KanYe West & Ne-Yo",https://www.shazam.com/track/47773944/knock-you-down,47773944
243,2020-01-19,"Moskau","Dschinghis Khan",https://www.shazam.com/track/40118185/moskau,40118185
244,2020-01-19,"Moskau (Original 12" Maxi Mix)","Dschinghis Khan",https://www.shazam.com/track/40188628/moskau-original-12-maxi-mix,40188628
245,2020-01-18,"Life Is A Highway (Jesse Bloch Remix)","Rascal Flatts",https://www.shazam.com/track/361461580/life-is-a-highway-jesse-bloch-remix,361461580
246,2020-01-18,"How To Save A Life (Jiggers Remix)","The Fray",https://www.shazam.com/track/361441895/how-to-save-a-life-jiggers-remix,361441895
247,2020-01-18,"Despacito (Remix)","Luis Fonsi & Daddy Yankee Feat. Justin Bieber",https://www.shazam.com/track/350247656/despacito-remix,350247656
248,2020-01-17,"Young Blood","The Naked And Famous",https://www.shazam.com/track/52453705/young-blood,52453705
249,2020-01-12,"Make Her Say","Kid Cudi Feat. Kanye West & Common",https://www.shazam.com/track/47910461/make-her-say,47910461
250,2020-01-12,"Mirror","Lil Wayne Feat. Bruno Mars",https://www.shazam.com/track/53781431/mirror,53781431
251,2020-01-09,"Only Human","Jonas Brothers",https://www.shazam.com/track/469338778/only-human,469338778
252,2020-01-08,"Magic (Enoo Napa Remix)","From P60 & Lisa Shaw",https://www.shazam.com/track/404355319/magic-enoo-napa-remix,404355319
253,2020-01-05,"Kwanele (It's Enough)","Thandiswa",https://www.shazam.com/track/47397459/kwanele-its-enough,47397459
254,2020-01-05,"Summer Daze","Nick Holder",https://www.shazam.com/track/5289002/summer-daze,5289002
255,2020-01-04,"YVR","YoungstaCPT",https://www.shazam.com/track/450935395/yvr,450935395
256,2020-01-01,"Day Dream (Last Night)","Jimmy Nevis",https://www.shazam.com/track/156863052/day-dream-last-night,156863052
257,2020-01-01,"Insomnia (Monster Mix)","Faithless",https://www.shazam.com/track/11186128/insomnia-monster-mix,11186128
258,2019-12-31,"Manole (Original Mix)","&Lez",https://www.shazam.com/track/469227958/manole-original-mix,469227958
259,2019-12-30,"Lose Control","Pascal & Pearce & Johnny Apple",https://www.shazam.com/track/427198021/lose-control,427198021
260,2019-12-28,"Lovesick","Mura Masa",https://www.shazam.com/track/250883110/lovesick,250883110
261,2019-12-27,"Peaky Blinders Theme","L'Orchestra Cinematique",https://www.shazam.com/track/141436902/peaky-blinders-theme,141436902
262,2019-12-23,"Nana Song","Sherrie Sherrie & The Ware Feat. Nina",https://www.shazam.com/track/377386178/nana-song,377386178
263,2019-12-21,"China Tree","Stimming Feat. Piper Davis",https://www.shazam.com/track/131769500/china-tree,131769500
264,2019-12-21,"The Dona's Song Mix","EC DJaY",https://www.shazam.com/track/335194852/the-donas-song-mix,335194852
265,2019-12-14,"Blue Monday","New Order",https://www.shazam.com/track/241720/blue-monday,241720
266,2019-12-14,"Hot Girl Bummer","Fella",https://www.shazam.com/track/504049061/hot-girl-bummer,504049061
267,2019-12-07,"Goin Up","Westend",https://www.shazam.com/track/466645415/goin-up,466645415
268,2019-11-30,"When I R.I.P.","Labrinth",https://www.shazam.com/track/471392840/when-i-rip,471392840
269,2019-11-30,"Ride It (Extended)","Regard",https://www.shazam.com/track/471334675/ride-it-extended,471334675
270,2019-11-29,"Hold Up","Beyoncé",https://www.shazam.com/track/317443571/hold-up,317443571
271,2019-11-24,"Push (Rene Lavice Remix)","A-Trak Feat. Andrew Wyatt",https://www.shazam.com/track/247157705/push-rene-lavice-remix,247157705
272,2019-11-23,"Low (Dblm & Frxsty Remix)","Flo Rida",https://www.shazam.com/track/459727192/low-dblm-and-frxsty-remix,459727192
273,2019-11-23,"Later Bitches","The Prince Karma",https://www.shazam.com/track/402107013/later-bitches,402107013
274,2019-11-21,"Bonfire","Childish Gambino",https://www.shazam.com/track/53852913/bonfire,53852913
275,2019-11-20,"Pure Heroine (Team Extended Remix)","DJ Pimp",https://www.shazam.com/track/471857458/pure-heroine-team-extended-remix,471857458
276,2019-11-20,"Clint Eastwood","Gorillaz",https://www.shazam.com/track/5167035/clint-eastwood,5167035
277,2019-11-20,"Pump This (Drezo Remix)","Snails & HeRobust",https://www.shazam.com/track/279796596/pump-this-drezo-remix,279796596
278,2019-11-20,"Walking With Elephants","Ten Walls",https://www.shazam.com/track/109319307/walking-with-elephants,109319307
279,2019-11-19,"Devastated","Joey Bada$$",https://www.shazam.com/track/320119330/devastated,320119330
280,2019-11-19,"The Hills","The Weeknd",https://www.shazam.com/track/267041500/the-hills,267041500
281,2019-11-19,"Drüg","Lucky Luke & Emie",https://www.shazam.com/track/413364440/drüg,413364440
282,2019-11-16,"Issues (Alan Walker Remix)","Julia Michaels",https://www.shazam.com/track/353512855/issues-alan-walker-remix,353512855
283,2019-11-15,"Tonight Tonight","Hot Chelle Rae",https://www.shazam.com/track/53132035/tonight-tonight,53132035
284,2019-11-15,"Show Them","TiMO ODV",https://www.shazam.com/track/328156001/show-them,328156001
285,2019-11-15,"Show Them","TiMO ODV",https://www.shazam.com/track/328156001/show-them,328156001
286,2019-11-15,"Daarsy Boys","Francois Van Coke",https://www.shazam.com/track/486857367/daarsy-boys,486857367
287,2019-11-15,"Falling Down","Lil Peep & XXXTENTACION",https://www.shazam.com/track/439560547/falling-down,439560547
288,2019-11-02,"Sit Down","James",https://www.shazam.com/track/217325/sit-down,217325
289,2019-11-02,"Hie' Kommie Bokke","Leon Schuster",https://www.shazam.com/track/10791204/hie-kommie-bokke,10791204
290,2019-10-30,"Everybody Wants To Rule The World","Tears For Fears",https://www.shazam.com/track/244019/everybody-wants-to-rule-the-world,244019
291,2019-10-28,"Lalala","Y2K & Bbno$",https://www.shazam.com/track/467997443/lalala,467997443
292,2019-10-26,"Tunnel Vision (Don Diablo Edit)","Zonderling",https://www.shazam.com/track/339223095/tunnel-vision-don-diablo-edit,339223095
293,2019-10-26,"Spin My World","DJ Kent Feat. The Arrows",https://www.shazam.com/track/103015091/spin-my-world,103015091
294,2019-10-25,"Lady Lie","Rainbow Kitten Surprise",https://www.shazam.com/track/260772368/lady-lie,260772368
295,2019-10-22,"Delicious","Jensation",https://www.shazam.com/track/366446022/delicious,366446022
296,2019-10-17,"Roses (Imanbek Remix)","SAINt JHN",https://www.shazam.com/track/469862641/roses-imanbek-remix,469862641
297,2019-10-17,"Back To The Source","Symbolic & Vertical Mode",https://www.shazam.com/track/69598175/back-to-the-source,69598175
298,2019-10-11,"Sexyback (Ricci Remix)","Justin Timberlake & Timbaland",https://www.shazam.com/track/451514407/sexyback-ricci-remix,451514407
299,2019-10-11,"Seven Nation Army (Evokings Remix)","The White Stripes",https://www.shazam.com/track/411679064/seven-nation-army-evokings-remix,411679064
300,2019-10-11,"Sun Goes Down","Gaullin",https://www.shazam.com/track/378893370/sun-goes-down,378893370
301,2019-10-05,"Father Ocean (Ben Böhmer Remix)","Monolink",https://www.shazam.com/track/448321932/father-ocean-ben-böhmer-remix,448321932
302,2019-10-03,"Devil Eyes","Hippie Sabotage",https://www.shazam.com/track/308574363/devil-eyes,308574363
303,2019-09-30,"New Vibe Who Dis","Madison Mars Feat. Little League",https://www.shazam.com/track/484767626/new-vibe-who-dis,484767626
304,2019-09-29,"Freak","Jeremy Loops",https://www.shazam.com/track/404592999/freak,404592999
305,2019-09-27,"Moments","Kyle Watson",https://www.shazam.com/track/313490643/moments,313490643
306,2019-09-25,"The Less I Know The Better","Tame Impala",https://www.shazam.com/track/258738488/the-less-i-know-the-better,258738488
307,2019-09-24,"Don't Ask Me About My Bread","Jerry On The Internet",https://www.shazam.com/track/435522461/dont-ask-me-about-my-bread,435522461
308,2019-09-24,"Jerk It Out","Caesars",https://www.shazam.com/track/11245392/jerk-it-out,11245392
309,2019-09-24,"Don't Ask Me About My Bread","Jerry On The Internet",https://www.shazam.com/track/435522461/dont-ask-me-about-my-bread,435522461
310,2019-09-22,"White Flag","Dido",https://www.shazam.com/track/20106645/white-flag,20106645
311,2019-09-22,"Intoxicated","Martin Solveig & GTA",https://www.shazam.com/track/163832622/intoxicated,163832622
312,2019-09-21,"The Girl Is on Fire","Cienfue",https://www.shazam.com/track/468789335/the-girl-is-on-fire,468789335
313,2019-09-21,"Sexual (Jesse Bloch Remix)","Neiked",https://www.shazam.com/track/360522062/sexual-jesse-bloch-remix,360522062
314,2019-09-21,"Juicy Wiggle","Redfoo",https://www.shazam.com/track/225941484/juicy-wiggle,225941484
315,2019-09-21,"Juicy Wiggle","Redfoo",https://www.shazam.com/track/225941484/juicy-wiggle,225941484
316,2019-09-21,"Intoxicated","Martin Solveig & GTA",https://www.shazam.com/track/163832622/intoxicated,163832622
317,2019-09-15,"Come And Get Your Love","Redbone",https://www.shazam.com/track/462933/come-and-get-your-love,462933
318,2019-09-15,"Taj","BLR & Rave & Crave",https://www.shazam.com/track/378527324/taj,378527324
319,2019-09-14,"Paparazzi (James Carameta Tabloid Remix)","Lady Gaga",https://www.shazam.com/track/50163795/paparazzi-james-carameta-tabloid-remix,50163795
320,2019-09-13,"Pre-Occupied","Jon Bellion Feat. Blaque Keyz",https://www.shazam.com/track/156675168/pre-occupied,156675168
321,2019-09-13,"Jungle","Jon Bellion",https://www.shazam.com/track/156675170/jungle,156675170
322,2019-09-11,"Better In Time","Leona Lewis",https://www.shazam.com/track/45330393/better-in-time,45330393
323,2019-09-10,"Lovesick Blues","Mason Ramsey",https://www.shazam.com/track/412877745/lovesick-blues,412877745
324,2019-09-10,"Bad At Love","Halsey",https://www.shazam.com/track/346225700/bad-at-love,346225700
325,2019-09-07,"Lovesick Blues (EDM Remix)","Mason Ramsey",https://www.shazam.com/track/412878840/lovesick-blues-edm-remix,412878840
326,2019-09-05,"Fokofpolisiekar","Fokofpolisiekar",https://www.shazam.com/track/58365265/fokofpolisiekar,58365265
327,2019-09-05,"Hold My Hand","Sean Paul",https://www.shazam.com/track/49930123/hold-my-hand,49930123
328,2019-09-04,"Great Spirit (Extended Mix)","Armin Van Buuren & Vini Vici Feat. Hilight Tribe",https://www.shazam.com/track/336804002/great-spirit-extended-mix,336804002
329,2019-09-04,"Peach Scone","Hobo Johnson",https://www.shazam.com/track/413887872/peach-scone,413887872
330,2019-08-25,"Hot Like Fire (Tavo Remix)","Andrea T Mendoza & Victor Perez Feat. A.J.",https://www.shazam.com/track/75886462/hot-like-fire-tavo-remix,75886462
331,2019-08-25,"Follow The Wind","David Scott & Diamond Thug",https://www.shazam.com/track/486011052/follow-the-wind,486011052
332,2019-08-21,"How Low","Ludacris",https://www.shazam.com/track/50929231/how-low,50929231
333,2019-08-17,"Personal","HRVY",https://www.shazam.com/track/380863958/personal,380863958
334,2019-08-17,"Nanã","Polo & Pan",https://www.shazam.com/track/321105344/nanã,321105344
335,2019-08-17,"Kan Ek Met Jou Dans","Straatligkinders",https://www.shazam.com/track/113001159/kan-ek-met-jou-dans,113001159
336,2019-08-17,"Kan Ek Met Jou Dans","Straatligkinders",https://www.shazam.com/track/113001159/kan-ek-met-jou-dans,113001159
337,2019-08-17,"Die Liedjie Oor Die Meisie (Ek Wil Jou Hê)","Glaskas",https://www.shazam.com/track/46086309/die-liedjie-oor-die-meisie-ek-wil-jou-hê,46086309
338,2019-08-16,"Ai My Lam","Ryno Velvet",https://www.shazam.com/track/58619813/ai-my-lam,58619813
339,2019-08-16,"Rock And Roll Never Forgets","Bob Seger & The Silver Bullet Band",https://www.shazam.com/track/47007373/rock-and-roll-never-forgets,47007373
340,2019-08-16,"Don't Matter","Akon",https://www.shazam.com/track/44661488/dont-matter,44661488
341,2019-08-16,"Love You Long Time","The Black Eyed Peas",https://www.shazam.com/track/52921117/love-you-long-time,52921117
342,2019-08-16,"Bloubergstrand Se Sonsak","Kurt Darren",https://www.shazam.com/track/56155408/bloubergstrand-se-sonsak,56155408
343,2019-08-06,"Dynamite","China Anne McClain",https://www.shazam.com/track/53546430/dynamite,53546430
344,2019-08-01,"Get Low","Lil Jon & The East Side Boyz Feat. Ying Yang Twins",https://www.shazam.com/track/40002921/get-low,40002921
345,2019-07-23,"Back Stabbers","The O'Jays",https://www.shazam.com/track/2880244/back-stabbers,2880244
346,2019-07-19,"Eve Of Destruction","Barry McGuire",https://www.shazam.com/track/5141471/eve-of-destruction,5141471
347,2019-07-19,"Angel","Shaggy Feat. Rayvon",https://www.shazam.com/track/215846/angel,215846
348,2019-07-17,"Ignition (Remix)","R. Kelly",https://www.shazam.com/track/11233072/ignition-remix,11233072
349,2019-07-17,"Breezeblocks","Alt-J",https://www.shazam.com/track/52956550/breezeblocks,52956550
350,2019-07-17,"Autumn (Fish Hoek Sessions)","Matthew Mole",https://www.shazam.com/track/264891432/autumn-fish-hoek-sessions,264891432
351,2019-07-17,"Houdini (Rac Mix)","Foster The People",https://www.shazam.com/track/53386369/houdini-rac-mix,53386369
352,2019-07-17,"Houdini (Rac Mix)","Foster The People",https://www.shazam.com/track/53386369/houdini-rac-mix,53386369
353,2019-07-17,"Pretoria Girls","Desmond And The Tutus",https://www.shazam.com/track/226385510/pretoria-girls,226385510
354,2019-07-17,"Tunnels","Al Bairre",https://www.shazam.com/track/116289974/tunnels,116289974
355,2019-07-17,"Apollo Road","ATB WIth Dash Berlin",https://www.shazam.com/track/53434295/apollo-road,53434295
356,2019-07-17,"This Girl","Kungs & Cookin' On 3 Burners",https://www.shazam.com/track/312058991/this-girl,312058991
357,2019-07-17,"This Girl","Kungs & Cookin' On 3 Burners",https://www.shazam.com/track/312058991/this-girl,312058991
358,2019-07-17,"Bad Karma","Axel Thesleff",https://www.shazam.com/track/123367409/bad-karma,123367409
359,2019-07-17,"Muggsy Bogues (fg. V)","AllttA Feat. 20syl & Mr. J. Medeiros",https://www.shazam.com/track/379428347/muggsy-bogues-fg-v,379428347
360,2019-07-17,"Muggsy Bogues (fg. V)","AllttA Feat. 20syl & Mr. J. Medeiros",https://www.shazam.com/track/379428347/muggsy-bogues-fg-v,379428347
361,2019-07-12,"The Riddle Anthem","Jack Holiday & Mike Candys",https://www.shazam.com/track/74509290/the-riddle-anthem,74509290
362,2019-07-08,"If I Can't Have You","Shawn Mendes",https://www.shazam.com/track/465899134/if-i-cant-have-you,465899134
363,2019-07-06,"Fokofpolisiekar","Fokofpolisiekar",https://www.shazam.com/track/58365265/fokofpolisiekar,58365265
364,2019-06-22,"Cross Me","Ed Sheeran Feat. Chance The Rapper & PnB Rock",https://www.shazam.com/track/468897640/cross-me,468897640
365,2019-06-21,"Close To Me","Ellie Goulding & Diplo Feat. Swae Lee",https://www.shazam.com/track/444923655/close-to-me,444923655
366,2019-06-21,"Love Story (Where Do I Begin)","Shirley Bassey",https://www.shazam.com/track/10517682/love-story-where-do-i-begin,10517682
367,2019-06-21,"L'amour","Rouge Rouge",https://www.shazam.com/track/11188984/lamour,11188984
368,2019-06-17,"Closer","Lemaitre Feat. Jennie A.",https://www.shazam.com/track/269726244/closer,269726244
369,2019-06-17,"Sulu Archipelago","Besnine & Raphael",https://www.shazam.com/track/267813472/sulu-archipelago,267813472
370,2019-06-15,"Johnny Däpp (Ich Will Mallorca Zurück)","Lorenz Büffel",https://www.shazam.com/track/319948789/johnny-däpp-ich-will-mallorca-zurück,319948789
371,2019-06-15,"Die Immer Lacht (Radio 2016 Mix)","Stereoact Feat. Kerstin Ott",https://www.shazam.com/track/296853553/die-immer-lacht-radio-2016-mix,296853553
372,2019-06-15,"Hulapalu","Andreas Gabalier",https://www.shazam.com/track/262005302/hulapalu,262005302
373,2019-06-15,"bad guy","Billie Eilish",https://www.shazam.com/track/462599767/bad-guy,462599767
374,2019-05-31,"Mind Mischief","Tame Impala",https://www.shazam.com/track/69077401/mind-mischief,69077401
375,2019-04-22,"Mount Everest (Freddy Verano Remix)","Tresor Feat. aka",https://www.shazam.com/track/269988820/mount-everest-freddy-verano-remix,269988820
376,2019-04-15,"Livin' On A Prayer (Remix)","DeepDelic & Raphael Siqueira",https://www.shazam.com/track/427021478/livin-on-a-prayer-remix,427021478
377,2019-04-14,"Feels Like We Only Go Backwards","Tame Impala",https://www.shazam.com/track/69077402/feels-like-we-only-go-backwards,69077402
378,2019-04-12,"See Me Soon","Timothy De Monk",https://www.shazam.com/track/461135577/see-me-soon,461135577
379,2019-03-31,"WTF","HUGEL Feat. Amber Van Day",https://www.shazam.com/track/451791175/wtf,451791175
380,2019-03-19,"Ultimate","Denzel Curry",https://www.shazam.com/track/245513331/ultimate,245513331
381,2019-03-04,"Rise","Jonas Blue Feat. Jack & Jack",https://www.shazam.com/track/417811071/rise,417811071
382,2019-03-04,"Grapevine","Tiësto",https://www.shazam.com/track/443282292/grapevine,443282292
383,2019-02-10,"Thomas Theme","Thomas & Friends",https://www.shazam.com/track/455736808/thomas-theme,455736808
384,2019-02-10,"Photograph","Nickelback",https://www.shazam.com/track/41277348/photograph,41277348
385,2019-02-10,"Losing It","FISHER",https://www.shazam.com/track/429392474/losing-it,429392474
386,2019-02-01,"Jingle Bells","Teddy Cream",https://www.shazam.com/track/338995193/jingle-bells,338995193
387,2019-01-23,"Closing Time","Semisonic",https://www.shazam.com/track/231791/closing-time,231791
388,2019-01-22,"The Liberty Bell","John Philip Sousa",https://www.shazam.com/track/3133268/the-liberty-bell,3133268
389,2019-01-14,"Ska-Rumba (Dance Mix)","Juanita",https://www.shazam.com/track/157366770/ska-rumba-dance-mix,157366770
390,2019-01-05,"She Always Gets What She Wants","Prime Circle",https://www.shazam.com/track/46833633/she-always-gets-what-she-wants,46833633
391,2019-01-05,"All The Right Moves","OneRepublic",https://www.shazam.com/track/50199006/all-the-right-moves,50199006
392,2019-01-04,"Bicycle Race","Queen",https://www.shazam.com/track/219987/bicycle-race,219987
393,2018-12-17,"Living It Up","Matt Carstens",https://www.shazam.com/track/440241286/living-it-up,440241286
394,2018-12-17,"New York Times","J. Cole Feat. 50 Cent & Bas",https://www.shazam.com/track/90226299/new-york-times,90226299
395,2018-12-17,"Summer Dream","Wasabi",https://www.shazam.com/track/238230205/summer-dream,238230205
396,2018-12-17,"Lyk Dis","NxWorries",https://www.shazam.com/track/329144257/lyk-dis,329144257
397,2018-12-17,"Lonely","Akon",https://www.shazam.com/track/40660798/lonely,40660798
398,2018-11-23,"Settle Down","Raithe Laurence",https://www.shazam.com/track/437648434/settle-down,437648434
399,2018-11-19,"No Mercy","The Living Tombstone Feat. BlackGryph0n & LittleJayneyCakes",https://www.shazam.com/track/339901639/no-mercy,339901639
400,2018-11-19,"Baby I'm Yours","Breakbot Feat. Irfane",https://www.shazam.com/track/52157169/baby-im-yours,52157169
401,2018-10-15,"Another Planet","JPG On The Track",https://www.shazam.com/track/410270602/another-planet,410270602
402,2018-10-12,"Rise [Jonas Blue & Eden Prince Club Mix]","Jonas Blue Feat. Jack & Jack",https://www.shazam.com/track/424725685/rise-jonas-blue-and-eden-prince-club-mix,424725685
403,2018-10-12,"Promises","Calvin Harris & Sam Smith",https://www.shazam.com/track/435950080/promises,442685178
404,2018-09-13,"Icon","Jaden Smith",https://www.shazam.com/track/383473681/icon,383473681
405,2018-09-13,"We Dance Again","Black Coffee Feat. Nakhane Toure",https://www.shazam.com/track/281413648/we-dance-again,281413648
406,2018-09-13,"Black Skinhead","MC Cologne",https://www.shazam.com/track/95043890/black-skinhead,95043890
407,2018-09-13,"Fade","Kanye West",https://www.shazam.com/track/298506250/fade,298506250
408,2018-09-09,"Cola (Original Mix)","Shtogov",https://www.shazam.com/track/429680530/cola-original-mix,429680530
409,2018-09-08,"Eloise","Barry Ryan",https://www.shazam.com/track/523827/eloise,523827
410,2018-09-07,"Bad Kids","Black Lips",https://www.shazam.com/track/45401601/bad-kids,45401601
411,2018-08-16,"Facing The Crowd","Alpes",https://www.shazam.com/track/108306217/facing-the-crowd,108306217
412,2018-08-11,"Can't Take My Eyes Off You","Denim",https://www.shazam.com/track/50725433/cant-take-my-eyes-off-you,50725433
413,2018-08-04,"I Write Sins Not Tragedies","Panic! At The Disco",https://www.shazam.com/track/42906139/i-write-sins-not-tragedies,42906139
414,2018-08-04,"Sugar, We're Goin Down","Fall Out Boy",https://www.shazam.com/track/40772947/sugar-were-goin-down,40772947
415,2018-07-30,"In My Mind (Dynoro Remix)","Ivan Gough & Feenixpawl Feat. Georgi Kay",https://www.shazam.com/track/382238567/in-my-mind-dynoro-remix,382238567
416,2018-07-29,"Fool If You Think It's Over","Elkie Brooks",https://www.shazam.com/track/359149/fool-if-you-think-its-over,359149
417,2018-07-29,"As Long As I Am Here (Cafe D'afrique Mix)","Prime Circle",https://www.shazam.com/track/45147644/as-long-as-i-am-here-cafe-dafrique-mix,45147644
418,2018-07-22,"Diamonds On The Soles Of Her Shoes","Paul Simon",https://www.shazam.com/track/236973/diamonds-on-the-soles-of-her-shoes,236973
419,2018-07-07,"Demons","Imagine Dragons",https://www.shazam.com/track/56889658/demons,56889658
420,2018-06-10,"Time Lapse (Pete Oak Remix)","Oliver Schories",https://www.shazam.com/track/308723587/time-lapse-pete-oak-remix,308723587
421,2018-06-02,"Take It Slow","Auriol Hays",https://www.shazam.com/track/50948704/take-it-slow,50948704
422,2018-05-04,"Break The Rules","Charli XCX",https://www.shazam.com/track/147722434/break-the-rules,147722434
423,2018-03-26,"Southern Suburbs","Beatenberg",https://www.shazam.com/track/147283763/southern-suburbs,147283763
424,2018-03-05,"Lit Right Now","Ayo & Teo",https://www.shazam.com/track/343020926/lit-right-now,343020926
425,2018-03-04,"Café Del Mar 2016 (Dimitri Vegas & Like Mike Vs. Klaas Radio Mix)","MATTN & Futuristic Polar Bears",https://www.shazam.com/track/313846138/café-del-mar-2016-dimitri-vegas-and-like-mike-vs-klaas-radio-mix,313846138
426,2018-03-04,"Your Body (Cat Dealers Radio Edit)","Tom Novy & Cat Dealers Feat. Michael Marshall",https://www.shazam.com/track/361268568/your-body-cat-dealers-radio-edit,361268568
427,2018-03-04,"Pump It","Cat Dealers & Galck",https://www.shazam.com/track/324789596/pump-it,324789596
428,2018-02-12,"Boom!","Tujamo",https://www.shazam.com/track/328740049/boom,328740049
429,2018-01-09,"Anyone Who Knows What Love Is (Will Understand)","Irma Thomas",https://www.shazam.com/track/2955012/anyone-who-knows-what-love-is-will-understand,2955012
430,2017-12-23,"Tuesday","Burak Yeter Feat. Danelle Sandoval",https://www.shazam.com/track/299399402/tuesday,299399402
431,2017-12-16,"rockstar","Post Malone Feat. 21 Savage",https://www.shazam.com/track/374244185/rockstar,374244185
432,2017-12-01,"Come Together","Junkie XL & Gary Clark Jr.",https://www.shazam.com/track/349685072/come-together,349685072
433,2017-11-18,"Little Beat Thing","Ninetoes",https://www.shazam.com/track/319312365/little-beat-thing,319312365
434,2017-11-18,"Feel It Still (Zhu Remix)","Portugal. The Man",https://www.shazam.com/track/370838423/feel-it-still-zhu-remix,370838423
435,2017-11-18,"Psychological Attack","Droplex",https://www.shazam.com/track/122543697/psychological-attack,122543697
436,2017-11-01,"Fuk U In The Ass","The Outhere Brothers",https://www.shazam.com/track/20069819/fuk-u-in-the-ass,20069819
437,2017-10-21,"One Deeper","Karetus",https://www.shazam.com/track/271069857/one-deeper,271069857
438,2017-10-07,"Best Friends","Grandson",https://www.shazam.com/track/347434836/best-friends,347434836
439,2017-10-04,"We Don't Believe What's On Tv","Twenty One Pilots",https://www.shazam.com/track/263074255/we-dont-believe-whats-on-tv,263074255
440,2017-09-30,"Crazy","New Hero",https://www.shazam.com/track/366937031/crazy,366937031
441,2017-09-28,"Young Dumb & Broke","Khalid",https://www.shazam.com/track/341285125/young-dumb-and-broke,341285125
442,2017-09-19,"Too Original (Kream Remix)","Major Lazer",https://www.shazam.com/track/270830423/too-original-kream-remix,270830423
443,2017-09-19,"Llama In My Living Room","AronChupa & Little Sis Nora",https://www.shazam.com/track/356577499/llama-in-my-living-room,356577499
444,2017-09-19,"Don't Want You Back","Bakermat Feat. Kiesza",https://www.shazam.com/track/355132793/dont-want-you-back,355132793
445,2017-09-19,"Options","Pitbull Feat. Stephen Marley",https://www.shazam.com/track/341826037/options,341826037
446,2017-09-19,"Hookah","Tyga Feat. Young Thug",https://www.shazam.com/track/113659904/hookah,113659904
447,2017-09-19,"Black And Yellow","Wiz Khalifa",https://www.shazam.com/track/52667196/black-and-yellow,52667196
448,2017-09-16,"In The Ayer","Flo Rida Feat. Will.I.Am",https://www.shazam.com/track/45772826/in-the-ayer,45772826
449,2017-09-16,"She Drives Me Crazy","Fine Young Cannibals",https://www.shazam.com/track/5220968/she-drives-me-crazy,5220968
450,2017-09-09,"Amerika","Rammstein",https://www.shazam.com/track/75948925/amerika,75948925
451,2017-09-06,"In Too Deep","Lost Frequencies",https://www.shazam.com/track/330805655/in-too-deep,330805655
452,2017-09-05,"Heavydirtysoul","Twenty One Pilots",https://www.shazam.com/track/263074237/heavydirtysoul,263074237
453,2017-09-02,"If I Ever Let You Down","Charlie Finch",https://www.shazam.com/track/331125020/if-i-ever-let-you-down,331125020
454,2017-08-23,"Calabria 2007","Enur Feat. Natasja",https://www.shazam.com/track/44938909/calabria-2007,44938909
455,2017-08-20,"Fields Of Gold","Sting",https://www.shazam.com/track/232122/fields-of-gold,232122
456,2017-08-06,"Pork Soda","Glass Animals",https://www.shazam.com/track/319346332/pork-soda,319346332
